,paper_id,title,primary_area,keywords,reviewer_id,rating,soundness,presentation,contribution,confidence,review_number,decision
110,zZVqZRXSao,Semantic Feature Learning for Universal Unsupervised Cross-Domain Retrieval,machine_vision,"['Image Retrieval', 'Domain Adaptation']",Reviewer_ssYY,7,3,3,3,4,1,Accept (poster)
111,zZVqZRXSao,Semantic Feature Learning for Universal Unsupervised Cross-Domain Retrieval,machine_vision,"['Image Retrieval', 'Domain Adaptation']",Reviewer_tjhd,6,3,3,3,3,2,Accept (poster)
112,zZVqZRXSao,Semantic Feature Learning for Universal Unsupervised Cross-Domain Retrieval,machine_vision,"['Image Retrieval', 'Domain Adaptation']",Reviewer_gZ1R,5,3,2,3,4,3,Accept (poster)
113,zXfhHJnMB2,Neural Conditional Probability for Uncertainty Quantification,learning_theory,"['Operator learning', 'conditional density estimation', 'statistical inference', 'deep learning', 'theoretical guarantees']",Reviewer_6sLX,7,3,3,3,2,1,Accept (poster)
114,zXfhHJnMB2,Neural Conditional Probability for Uncertainty Quantification,learning_theory,"['Operator learning', 'conditional density estimation', 'statistical inference', 'deep learning', 'theoretical guarantees']",Reviewer_vE36,7,3,3,3,1,2,Accept (poster)
115,zXfhHJnMB2,Neural Conditional Probability for Uncertainty Quantification,learning_theory,"['Operator learning', 'conditional density estimation', 'statistical inference', 'deep learning', 'theoretical guarantees']",Reviewer_BaSA,7,4,3,4,3,3,Accept (poster)
116,zXfhHJnMB2,Neural Conditional Probability for Uncertainty Quantification,learning_theory,"['Operator learning', 'conditional density estimation', 'statistical inference', 'deep learning', 'theoretical guarantees']",Reviewer_n6sh,6,3,3,2,2,4,Accept (poster)
117,zWuHSIALBh,FLAME : Factuality-Aware Alignment for Large Language Models,natural_language_processing,"['large language models', 'factuality', 'alignment']",Reviewer_b1G9,6,3,3,3,5,1,Accept (poster)
118,zWuHSIALBh,FLAME : Factuality-Aware Alignment for Large Language Models,natural_language_processing,"['large language models', 'factuality', 'alignment']",Reviewer_6wxd,5,3,4,2,4,2,Accept (poster)
119,zWuHSIALBh,FLAME : Factuality-Aware Alignment for Large Language Models,natural_language_processing,"['large language models', 'factuality', 'alignment']",Reviewer_XBcd,4,3,3,2,4,3,Accept (poster)
120,zWuHSIALBh,FLAME : Factuality-Aware Alignment for Large Language Models,natural_language_processing,"['large language models', 'factuality', 'alignment']",Reviewer_HVe5,6,3,3,3,3,4,Accept (poster)
121,zWnW4zqkuM,InstructG2I: Synthesizing Images from Multimodal Attributed Graphs,graph_neural_networks,"['learning on graphs', 'image generation', 'diffusion model', 'graph neural network']",Reviewer_7dPX,5,3,3,2,3,1,Accept (poster)
122,zWnW4zqkuM,InstructG2I: Synthesizing Images from Multimodal Attributed Graphs,graph_neural_networks,"['learning on graphs', 'image generation', 'diffusion model', 'graph neural network']",Reviewer_nWct,6,3,2,3,3,2,Accept (poster)
123,zWnW4zqkuM,InstructG2I: Synthesizing Images from Multimodal Attributed Graphs,graph_neural_networks,"['learning on graphs', 'image generation', 'diffusion model', 'graph neural network']",Reviewer_5RsF,7,3,3,4,3,3,Accept (poster)
124,zWnW4zqkuM,InstructG2I: Synthesizing Images from Multimodal Attributed Graphs,graph_neural_networks,"['learning on graphs', 'image generation', 'diffusion model', 'graph neural network']",Reviewer_TQRx,5,2,3,3,3,4,Accept (poster)
125,zVrQeoPIoQ,"Rethinking No-reference Image Exposure Assessment from Holism to Pixel:  Models, Datasets and Benchmarks",machine_vision,"['Image Exposure Assessment', 'Image Quality Assessment']",Reviewer_k7zi,5,2,3,3,5,1,Accept (poster)
126,zVrQeoPIoQ,"Rethinking No-reference Image Exposure Assessment from Holism to Pixel:  Models, Datasets and Benchmarks",machine_vision,"['Image Exposure Assessment', 'Image Quality Assessment']",Reviewer_TsXB,7,3,3,3,5,2,Accept (poster)
127,zVrQeoPIoQ,"Rethinking No-reference Image Exposure Assessment from Holism to Pixel:  Models, Datasets and Benchmarks",machine_vision,"['Image Exposure Assessment', 'Image Quality Assessment']",Reviewer_B8CP,5,3,3,3,4,3,Accept (poster)
128,zVrQeoPIoQ,"Rethinking No-reference Image Exposure Assessment from Holism to Pixel:  Models, Datasets and Benchmarks",machine_vision,"['Image Exposure Assessment', 'Image Quality Assessment']",Reviewer_Wvdf,7,3,2,3,4,4,Accept (poster)
129,zV2GDsZb5a,Neural Gaffer: Relighting Any Object via Diffusion,machine_vision,"['relighting', 'single-image relighting', 'diffusion models', '3D relighting.']",Reviewer_C74A,4,3,3,2,4,1,Accept (poster)
130,zV2GDsZb5a,Neural Gaffer: Relighting Any Object via Diffusion,machine_vision,"['relighting', 'single-image relighting', 'diffusion models', '3D relighting.']",Reviewer_YxGp,7,3,3,3,3,2,Accept (poster)
131,zV2GDsZb5a,Neural Gaffer: Relighting Any Object via Diffusion,machine_vision,"['relighting', 'single-image relighting', 'diffusion models', '3D relighting.']",Reviewer_rkJr,5,3,2,3,4,3,Accept (poster)
132,zV2GDsZb5a,Neural Gaffer: Relighting Any Object via Diffusion,machine_vision,"['relighting', 'single-image relighting', 'diffusion models', '3D relighting.']",Reviewer_NcDc,6,3,3,3,4,4,Accept (poster)
133,zTu0QEpvtZ,Towards Understanding the Working Mechanism of Text-to-Image Diffusion Model,diffusion_based_models,['text-to-image generation; working mechanism;'],Reviewer_zfAn,6,3,3,2,4,1,Accept (poster)
134,zTu0QEpvtZ,Towards Understanding the Working Mechanism of Text-to-Image Diffusion Model,diffusion_based_models,['text-to-image generation; working mechanism;'],Reviewer_xbNR,7,4,3,2,5,2,Accept (poster)
135,zTu0QEpvtZ,Towards Understanding the Working Mechanism of Text-to-Image Diffusion Model,diffusion_based_models,['text-to-image generation; working mechanism;'],Reviewer_P41E,7,4,3,3,5,3,Accept (poster)
136,zTu0QEpvtZ,Towards Understanding the Working Mechanism of Text-to-Image Diffusion Model,diffusion_based_models,['text-to-image generation; working mechanism;'],Reviewer_KEXx,6,3,2,2,4,4,Accept (poster)
137,zO55ovdLJw,Deep Correlated Prompting for Visual Recognition with Missing Modalities,machine_vision,"['Multimodal prompting', 'Mutltimodal models', 'Missing modalities']",Reviewer_YNgk,5,3,3,2,4,1,Accept (poster)
138,zO55ovdLJw,Deep Correlated Prompting for Visual Recognition with Missing Modalities,machine_vision,"['Multimodal prompting', 'Mutltimodal models', 'Missing modalities']",Reviewer_BZuF,6,3,3,3,4,2,Accept (poster)
139,zO55ovdLJw,Deep Correlated Prompting for Visual Recognition with Missing Modalities,machine_vision,"['Multimodal prompting', 'Mutltimodal models', 'Missing modalities']",Reviewer_64zT,5,4,3,3,5,3,Accept (poster)
140,zO55ovdLJw,Deep Correlated Prompting for Visual Recognition with Missing Modalities,machine_vision,"['Multimodal prompting', 'Mutltimodal models', 'Missing modalities']",Reviewer_xVBv,4,3,3,2,5,4,Accept (poster)
141,zO55ovdLJw,Deep Correlated Prompting for Visual Recognition with Missing Modalities,machine_vision,"['Multimodal prompting', 'Mutltimodal models', 'Missing modalities']",Reviewer_nnhg,6,2,2,2,4,5,Accept (poster)
142,zNiJZUAlxg,ResAD: A Simple Framework for Class Generalizable Anomaly Detection,machine_vision,['class-generalizable anomaly detection'],Reviewer_6bzj,6,3,3,2,5,1,Accept (spotlight)
143,zNiJZUAlxg,ResAD: A Simple Framework for Class Generalizable Anomaly Detection,machine_vision,['class-generalizable anomaly detection'],Reviewer_226V,7,4,4,3,5,2,Accept (spotlight)
144,zNiJZUAlxg,ResAD: A Simple Framework for Class Generalizable Anomaly Detection,machine_vision,['class-generalizable anomaly detection'],Reviewer_CQaQ,6,3,3,4,4,3,Accept (spotlight)
145,zNiJZUAlxg,ResAD: A Simple Framework for Class Generalizable Anomaly Detection,machine_vision,['class-generalizable anomaly detection'],Reviewer_fL7E,5,2,2,2,5,4,Accept (spotlight)
146,zNIhPZnqhh,Continuous Spatiotemporal Events Decoupling through Spike-based Bayesian Computation,neuroscience_and_cognitive_science,"['Bayesian Computation', 'Spiking Neural Network', 'Event Cameras', 'Motion Segmentation', 'Winner-Take-All', 'Spike-timing-dependent plasticity']",Reviewer_LG4A,7,3,3,3,5,1,Accept (poster)
147,zNIhPZnqhh,Continuous Spatiotemporal Events Decoupling through Spike-based Bayesian Computation,neuroscience_and_cognitive_science,"['Bayesian Computation', 'Spiking Neural Network', 'Event Cameras', 'Motion Segmentation', 'Winner-Take-All', 'Spike-timing-dependent plasticity']",Reviewer_wrk7,7,3,3,3,5,2,Accept (poster)
148,zNIhPZnqhh,Continuous Spatiotemporal Events Decoupling through Spike-based Bayesian Computation,neuroscience_and_cognitive_science,"['Bayesian Computation', 'Spiking Neural Network', 'Event Cameras', 'Motion Segmentation', 'Winner-Take-All', 'Spike-timing-dependent plasticity']",Reviewer_pCA1,5,2,2,2,2,3,Accept (poster)
149,zNIhPZnqhh,Continuous Spatiotemporal Events Decoupling through Spike-based Bayesian Computation,neuroscience_and_cognitive_science,"['Bayesian Computation', 'Spiking Neural Network', 'Event Cameras', 'Motion Segmentation', 'Winner-Take-All', 'Spike-timing-dependent plasticity']",Reviewer_WNgv,5,2,1,2,3,4,Accept (poster)
150,zMNd0JuceF,Improved Few-Shot Jailbreaking Can Circumvent Aligned Language Models and Their Defenses,safety_in_machine_learning,"['Jailbreaking Attacks', 'Large Language Models', 'Alignment', 'Jailbreaking Defenses']",Reviewer_XP1a,6,3,3,3,4,1,Accept (poster)
151,zMNd0JuceF,Improved Few-Shot Jailbreaking Can Circumvent Aligned Language Models and Their Defenses,safety_in_machine_learning,"['Jailbreaking Attacks', 'Large Language Models', 'Alignment', 'Jailbreaking Defenses']",Reviewer_PMJL,7,3,4,3,4,2,Accept (poster)
152,zMNd0JuceF,Improved Few-Shot Jailbreaking Can Circumvent Aligned Language Models and Their Defenses,safety_in_machine_learning,"['Jailbreaking Attacks', 'Large Language Models', 'Alignment', 'Jailbreaking Defenses']",Reviewer_TSPr,7,4,3,3,4,3,Accept (poster)
153,zMNd0JuceF,Improved Few-Shot Jailbreaking Can Circumvent Aligned Language Models and Their Defenses,safety_in_machine_learning,"['Jailbreaking Attacks', 'Large Language Models', 'Alignment', 'Jailbreaking Defenses']",Reviewer_P1po,3,2,2,2,4,4,Accept (poster)
154,zMNd0JuceF,Improved Few-Shot Jailbreaking Can Circumvent Aligned Language Models and Their Defenses,safety_in_machine_learning,"['Jailbreaking Attacks', 'Large Language Models', 'Alignment', 'Jailbreaking Defenses']",Reviewer_PZVT,6,3,3,3,4,5,Accept (poster)
155,zLU21oQjD5,DART-Math: Difficulty-Aware Rejection Tuning for Mathematical Problem-Solving,natural_language_processing,"['Large Language Models', 'Mathematical Reasoning', 'Synthetic Data']",Reviewer_quxz,4,2,3,1,5,1,Accept (poster)
156,zLU21oQjD5,DART-Math: Difficulty-Aware Rejection Tuning for Mathematical Problem-Solving,natural_language_processing,"['Large Language Models', 'Mathematical Reasoning', 'Synthetic Data']",Reviewer_M9p3,4,2,3,2,4,2,Accept (poster)
157,zLU21oQjD5,DART-Math: Difficulty-Aware Rejection Tuning for Mathematical Problem-Solving,natural_language_processing,"['Large Language Models', 'Mathematical Reasoning', 'Synthetic Data']",Reviewer_neCQ,5,2,3,2,5,3,Accept (poster)
158,zLU21oQjD5,DART-Math: Difficulty-Aware Rejection Tuning for Mathematical Problem-Solving,natural_language_processing,"['Large Language Models', 'Mathematical Reasoning', 'Synthetic Data']",Reviewer_dSs8,6,3,3,3,4,4,Accept (poster)
159,zLClygeRK8,"Logarithmic Smoothing for Pessimistic Off-Policy Evaluation, Selection and Learning",reinforcement_learning,"['offline contextual bandit', 'off-policy evaluation', 'off-policy selection', 'off-policy learning', 'pessimism']",Reviewer_j8sh,7,3,3,3,2,1,Accept (spotlight)
160,zLClygeRK8,"Logarithmic Smoothing for Pessimistic Off-Policy Evaluation, Selection and Learning",reinforcement_learning,"['offline contextual bandit', 'off-policy evaluation', 'off-policy selection', 'off-policy learning', 'pessimism']",Reviewer_PPYn,3,2,1,2,5,2,Accept (spotlight)
161,zLClygeRK8,"Logarithmic Smoothing for Pessimistic Off-Policy Evaluation, Selection and Learning",reinforcement_learning,"['offline contextual bandit', 'off-policy evaluation', 'off-policy selection', 'off-policy learning', 'pessimism']",Reviewer_J96t,6,3,2,3,3,3,Accept (spotlight)
162,zLClygeRK8,"Logarithmic Smoothing for Pessimistic Off-Policy Evaluation, Selection and Learning",reinforcement_learning,"['offline contextual bandit', 'off-policy evaluation', 'off-policy selection', 'off-policy learning', 'pessimism']",Reviewer_VVmk,10,4,4,4,5,4,Accept (spotlight)
163,zLBlin2zvW,Improving Sparse Decomposition of Language Model Activations with Gated Sparse Autoencoders,interpretability_and_explainability,"['Mechanistic Interpretability', 'Sparse Autoencoders', 'Science of Deep Learning']",Reviewer_58d7,6,3,3,3,3,1,Accept (poster)
164,zLBlin2zvW,Improving Sparse Decomposition of Language Model Activations with Gated Sparse Autoencoders,interpretability_and_explainability,"['Mechanistic Interpretability', 'Sparse Autoencoders', 'Science of Deep Learning']",Reviewer_Qtwo,7,3,4,3,5,2,Accept (poster)
165,zLBlin2zvW,Improving Sparse Decomposition of Language Model Activations with Gated Sparse Autoencoders,interpretability_and_explainability,"['Mechanistic Interpretability', 'Sparse Autoencoders', 'Science of Deep Learning']",Reviewer_1pM6,6,4,3,3,4,3,Accept (poster)
166,zLBlin2zvW,Improving Sparse Decomposition of Language Model Activations with Gated Sparse Autoencoders,interpretability_and_explainability,"['Mechanistic Interpretability', 'Sparse Autoencoders', 'Science of Deep Learning']",Reviewer_Hix2,7,4,4,3,3,4,Accept (poster)
167,zJremsKVyh,Marginal Causal Flows for Validation and Inference,causal_inference,"['Causal Inference', 'Normalising Flows', 'Synthetic Data', 'Marginal Structural Models']",Reviewer_J42v,7,3,3,3,3,1,Accept (poster)
168,zJremsKVyh,Marginal Causal Flows for Validation and Inference,causal_inference,"['Causal Inference', 'Normalising Flows', 'Synthetic Data', 'Marginal Structural Models']",Reviewer_Cwuj,7,3,4,3,4,2,Accept (poster)
169,zJremsKVyh,Marginal Causal Flows for Validation and Inference,causal_inference,"['Causal Inference', 'Normalising Flows', 'Synthetic Data', 'Marginal Structural Models']",Reviewer_SZi8,6,3,3,3,3,3,Accept (poster)
170,zJremsKVyh,Marginal Causal Flows for Validation and Inference,causal_inference,"['Causal Inference', 'Normalising Flows', 'Synthetic Data', 'Marginal Structural Models']",Reviewer_PATR,7,3,2,3,3,4,Accept (poster)
171,zJNSbgl4UA,Slicing Vision Transformer for Flexible Inference,machine_vision,"['Vision Transformer', 'Flexible Inference']",Reviewer_7ef6,4,2,2,2,5,1,Accept (poster)
172,zJNSbgl4UA,Slicing Vision Transformer for Flexible Inference,machine_vision,"['Vision Transformer', 'Flexible Inference']",Reviewer_V4fU,7,3,4,3,3,2,Accept (poster)
173,zJNSbgl4UA,Slicing Vision Transformer for Flexible Inference,machine_vision,"['Vision Transformer', 'Flexible Inference']",Reviewer_bSkR,5,3,3,3,3,3,Accept (poster)
174,zJNSbgl4UA,Slicing Vision Transformer for Flexible Inference,machine_vision,"['Vision Transformer', 'Flexible Inference']",Reviewer_rLHb,6,3,2,2,3,4,Accept (poster)
175,zIr2QjU4hl,Bridging Model-Based Optimization and Generative Modeling via Conservative Fine-Tuning of Diffusion Models,diffusion_based_models,"['Diffusion models', 'Reinforcement learning']",Reviewer_HnkA,6,3,4,3,2,1,Accept (poster)
176,zIr2QjU4hl,Bridging Model-Based Optimization and Generative Modeling via Conservative Fine-Tuning of Diffusion Models,diffusion_based_models,"['Diffusion models', 'Reinforcement learning']",Reviewer_hthV,7,4,4,3,3,2,Accept (poster)
177,zIr2QjU4hl,Bridging Model-Based Optimization and Generative Modeling via Conservative Fine-Tuning of Diffusion Models,diffusion_based_models,"['Diffusion models', 'Reinforcement learning']",Reviewer_dLuW,5,2,2,2,4,3,Accept (poster)
178,zIr2QjU4hl,Bridging Model-Based Optimization and Generative Modeling via Conservative Fine-Tuning of Diffusion Models,diffusion_based_models,"['Diffusion models', 'Reinforcement learning']",Reviewer_wUpc,7,3,2,3,3,4,Accept (poster)
179,zGN0YWy2he,Scene Graph Disentanglement and Composition for Generalizable Complex Image Generation,generative_models,['Scene Graph; Disentanglement; Diffusion Model; Compositional Image Generation'],Reviewer_Knts,8,4,3,3,4,1,Accept (spotlight)
180,zGN0YWy2he,Scene Graph Disentanglement and Composition for Generalizable Complex Image Generation,generative_models,['Scene Graph; Disentanglement; Diffusion Model; Compositional Image Generation'],Reviewer_SBq5,6,3,3,3,4,2,Accept (spotlight)
181,zGN0YWy2he,Scene Graph Disentanglement and Composition for Generalizable Complex Image Generation,generative_models,['Scene Graph; Disentanglement; Diffusion Model; Compositional Image Generation'],Reviewer_anRy,6,3,3,3,4,3,Accept (spotlight)
182,zGN0YWy2he,Scene Graph Disentanglement and Composition for Generalizable Complex Image Generation,generative_models,['Scene Graph; Disentanglement; Diffusion Model; Compositional Image Generation'],Reviewer_3rPJ,5,3,3,2,3,4,Accept (spotlight)
183,zFHJUSTZka,Direct Language Model Alignment from Online AI Feedback,generative_models,['LLM Alignment; AI Feedback;  On-policy Learning; Online Feedback'],Reviewer_wraF,4,2,3,2,3,1,Reject
184,zFHJUSTZka,Direct Language Model Alignment from Online AI Feedback,generative_models,['LLM Alignment; AI Feedback;  On-policy Learning; Online Feedback'],Reviewer_wFW3,4,3,3,2,4,2,Reject
185,zFHJUSTZka,Direct Language Model Alignment from Online AI Feedback,generative_models,['LLM Alignment; AI Feedback;  On-policy Learning; Online Feedback'],Reviewer_1r3m,5,3,3,2,4,3,Reject
