,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
195,0yTf37PXcH,"[5, 8, 5, 5, 6]",Withdrawn,5.1117864,4.707112193107605,5.648669958114624,6.0503640413284305,6.372105515003204
196,0yVP49SDg0,"[3, 3, 1, 6]",Withdrawn,2.5314546,2.023164987564087,3.177667796611786,3.851382696628571,4.335842788219452
197,0yXqV8VJKi,"[6, 3, 6, 6]",Reject,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
198,0ydseYDKRi,"[3, 6, 5, 8]",Reject,3.9634845,3.194953978061676,4.8965054750442505,5.682632052898407,6.055446183681488
199,0yvZm2AjUr,"[6, 8, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
200,0zGvf2yRMQ,"[6, 5, 6, 5, 3]",Withdrawn,4.4915752,4.180907368659973,4.920497894287109,5.316109371185303,5.529244756698608
201,0zRuk3QdiH,"[5, 8, 5, 5]",Reject,4.600383,3.987775981426239,5.3528783321380615,5.963261282444,6.3199099659919735
202,0zZEbHLTwf,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
203,0ziGSo4uWp,"[3, 5, 3]",Withdrawn,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
204,0zmHFyZwkA,"[5, 3, 6]",Reject,3.6010108,2.9947991371154785,4.383097052574158,4.97244713306427,5.36416095495224
205,107ZsHD8h7,"[5, 6, 6, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
206,10DtLPsdro,"[6, 6, 5, 8, 6]",Accept (Poster),5.5634933,5.205419301986694,6.075248599052429,6.446770071983337,6.703876864910126
207,10JOlFIPjt,"[6, 8, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
208,10kBEqYKKN,"[3, 3, 3]",Reject,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
209,10vaHIOdEe,"[5, 5, 5, 5]",Reject,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
210,11xgiMEI5o,"[8, 8, 6]",Accept (Spotlight),5.078106,3.9894614219665527,6.539588928222656,7.303327357769013,7.63426992893219
211,12B3jBTL0V,"[6, 5, 3, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
212,12gMsxpu4G,"[3, 5, 5]",Reject,3.5923429,3.1345397233963013,4.2219871282577515,4.761502373218536,5.142966258525848
213,12iSWNLDzj,"[3, 3, 3, 3]",Withdrawn,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
214,13G5KXm98a,"[5, 6, 3, 6]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
215,13PclvlVBa,"[3, 5, 3, 6, 6]",Reject,3.989686,3.573006510734558,4.504708528518677,4.970570862293243,5.254452252388001
216,14E7S17hFv,"[3, 3, 5, 6]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
217,14fFV0chUS,"[8, 5, 6, 8]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
218,15ASUbzg0N,"[6, 6, 6, 5]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
219,15UetYngA7,"[6, 5, 8]",Withdrawn,4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
220,15dVqf7VXR,"[3, 6, 5]",Reject,3.5469468,2.9626664519309998,4.405492663383484,4.908941328525544,5.460704874992371
221,15lk4nBXYb,"[3, 3, 3, 3]",Withdrawn,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
222,16O8GCm8Wn,"[6, 8, 6, 6, 6]",Accept (Poster),5.9443555,5.6495667695999146,6.343307733535767,6.66053239107132,6.945418274402618
223,16kG5aNleS,"[5, 8, 6, 6]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
224,1762Fbr4HK,"[6, 3, 5, 5]",Withdrawn,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
225,17U3nlco2r,"[3, 3, 5, 3, 5]",Withdrawn,3.4681559,3.154798924922943,3.81159645318985,4.24679388999939,4.547626769542694
226,17idjbdHVW,"[5, 3, 6]",Withdrawn,3.6010108,2.9947991371154785,4.383097052574158,4.97244713306427,5.36416095495224
227,1959usnw3Z,"[3, 3, 3, 3]",Withdrawn,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
228,19QWQSsbOA,"[6, 5, 3, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
229,19ufhreGTj,"[6, 6, 6, 5, 6]",Reject,5.6075716,5.4154345989227295,5.854729771614075,6.107602620124817,6.202037155628204
230,1ABhAZCoGr,"[5, 3, 3]",Reject,3.1138363,2.686125874519348,3.672794222831726,4.20170761346817,4.526860928535461
231,1AYrzmDK4V,"[3, 3, 6, 5]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
232,1BdPHbuimc,"[5, 8, 8]",Accept (Poster),4.247587,2.8788209557533264,5.881701707839966,6.7083369374275215,7.162685871124268
233,1BlEVFmqwn,"[3, 6, 6, 3, 3]",Withdrawn,3.6119235,3.166376829147339,4.1249343156814575,4.611917448043823,4.984905433654785
234,1CIUkpoata,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
235,1CLzLXSFNn,"[6, 8, 10]",Accept (Oral),3.7470064,2.1006667613983154,5.475994229316711,6.940533292293549,7.616426241397858
236,1CRu6bGx25,"[3, 5, 3]",Withdrawn,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
237,1CeIRl147S,"[5, 5, 3]",Withdrawn,3.5923429,3.1345397233963013,4.2219871282577515,4.761502373218536,5.142966258525848
238,1D3TjFidCS,"[5, 3, 1, 5]",Reject,2.7797863,2.241215765476227,3.3901806473731995,4.027892196178437,4.422952055931091
239,1DEEVAl5QX,"[5, 6, 3]",Reject,3.5469468,2.9626664519309998,4.405492663383484,4.908941328525544,5.460704874992371
240,1DEHVMDBaO,"[5, 3, 5, 5, 5]",Reject,4.3183837,4.023914456367493,4.647695064544678,4.984895253181458,5.208937346935272
241,1DIdt2YOPw,"[5, 5, 3, 3, 3]",Reject,3.5011332,3.1686909794807434,3.8752442002296448,4.237922787666321,4.526575672626495
242,1DVgysiIt7,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
243,1EEst6oDU7,"[6, 6, 5, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
244,1EJIax7ekV,"[6, 5, 5]",Reject,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
245,1EnpStvBU8,"[6, 6, 5, 6, 6]",Accept (Poster),5.612339,5.389488101005554,5.862051367759705,6.111640298366547,6.261593174934387
246,1Euu8FPr3d,"[5, 5, 6, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
247,1ExfUpmIW4,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
248,1F8xTfv6ah,"[5, 6, 5, 5]",Accept (Poster),4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
249,1FY1apsMxc,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
250,1Ffzgglq2I,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
251,1FiMrJxPAM,"[5, 6, 1, 3, 3, 5]",Withdrawn,3.2924147,2.8061612844467163,3.812891960144043,4.3839371562004095,4.7294653177261345
252,1GIVx7COef,"[5, 5, 3]",Withdrawn,3.5923429,3.1345397233963013,4.2219871282577515,4.761502373218536,5.142966258525848
253,1GPN2oa7P7,"[3, 3, 6, 3, 6]",Reject,3.5319474,3.113258183002472,4.0943825244903564,4.5718658566474915,4.864094507694245
254,1GTARJhxtq,"[6, 6, 6, 8]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
255,1H90Gb9rJ9,"[8, 8, 6, 5]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
256,1HCN4pjTb4,"[8, 8, 8, 8, 6]",Accept (Oral),6.8585753,6.515658974647522,7.4021300077438354,7.784606575965881,7.978804266452789
257,1HQZ4QFWi8,"[3, 5, 3, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
258,1IeCqgULIM,"[8, 5, 8, 8]",Reject,5.2695775,4.238970994949341,6.570554733276367,7.216303968429566,7.5389171719551085
259,1Iq1qIsc2s,"[6, 5, 8]",Reject,4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
260,1Iu2Yte5N6,"[6, 6, 6]",Accept (Poster),5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
261,1Iuw1jcIrf,"[8, 6, 8]",Accept (Spotlight),5.0052667,3.839999258518219,6.562647461891174,7.2020669937133786,7.568014371395111
262,1IuwdOI4Zb,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
263,1IwoEFyErz,"[6, 6, 6, 6]",Reject,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
264,1JgWwOW3EN,"[5, 3, 5, 1, 10]",Withdrawn,2.8990142,1.967258632183075,3.887166440486908,4.776924717426301,5.381108820438384
265,1JhSJIYX3p,"[3, 5, 3, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
266,1KLBvrYz3V,"[8, 8, 6, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
267,1KvYxcAihR,"[5, 8, 5, 5]",Reject,4.600383,3.987775981426239,5.3528783321380615,5.963261282444,6.3199099659919735
268,1L52bHEL5d,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
269,1L9vdc7BB5,"[6, 5, 5, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
270,1MHgMGoqsH,"[3, 3, 3]",Withdrawn,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
271,1MjOlHwCE6,"[1, 3, 3, 3]",Reject,2.2493498,1.9458217024803162,2.615500807762146,2.9974044024944306,3.2781222283840177
272,1NYhrZynvC,"[1, 5, 1, 3]",Reject,2.0128086,1.5460924208164215,2.53398597240448,3.18788532614708,3.5240116119384766
273,1NevL7zdHS,"[6, 6, 6]",Accept (Poster),5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
274,1Njl73JKjB,"[8, 6, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
275,1NkrxqY4jK,"[3, 6, 5]",Reject,3.5469468,2.9626664519309998,4.405492663383484,4.908941328525544,5.460704874992371
276,1NprT9Kz0d,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
277,1Nwsqw0sTm,"[5, 6, 5]",Withdrawn,4.6582484,4.282076358795166,5.256234645843506,5.651664543151855,5.90214295387268
278,1OGhJCGdcP,"[5, 3, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
279,1Ogw1SHY3p,"[6, 6, 8, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
280,1OkVexYLct,"[5, 3, 5]",Reject,3.5910006,3.1370299458503723,4.210055232048035,4.655126166343689,4.971946275234222
281,1OyE9IK0kx,"[8, 3, 3, 5, 5, 6]",Reject,4.202755,3.7526527643203735,4.800470352172852,5.3411762595176695,5.721784710884094
282,1P6AqR6xkF,"[3, 5, 3, 6]",Withdrawn,3.5640247,3.0954073071479797,4.148592591285706,4.676625597476959,5.029645800590515
283,1PDz4Ny1N2,"[6, 8, 6, 8, 5]",Accept (Poster),5.66641,5.223751187324524,6.376346707344055,6.752384543418884,7.0261426687240585
284,1PZt5nFlzH,"[5, 6, 6, 3]",Withdrawn,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
285,1Q2t6D4dK6,"[5, 5, 6, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
286,1Qn1pMLYas,"[5, 3, 3, 5, 5]",Reject,3.820049,3.510183870792389,4.226455807685852,4.632133150100708,4.840062296390533
287,1Qpt43cqhg,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
288,1R5BcYS8EC,"[8, 8, 5]",Accept (Poster),4.247587,2.8788209557533264,5.881701707839966,6.7083369374275215,7.162685871124268
289,1RC3KtP1jT,"[8, 6, 3, 5]",Withdrawn,3.807788,2.976205050945282,4.847975373268127,5.51959331035614,5.955540764331817
290,1RNSYEEpwi,"[5, 3, 5]",Reject,3.5910006,3.1370299458503723,4.210055232048035,4.655126166343689,4.971946275234222
291,1S7kpbfgq9,"[5, 3, 3, 8]",Reject,3.4210484,2.710260570049286,4.269658803939819,5.0333188533782955,5.604527473449707
292,1S8ndwxMts,"[3, 1, 3, 5]",Reject,2.4969444,2.0705944895744324,3.036025643348694,3.5864502131938933,3.863231462240219
293,1STZCCI8mn,"[6, 6, 6, 6, 6]",Reject,5.8540154,5.680099964141846,6.057907819747925,6.27791041135788,6.392988431453705
294,1SYUKPeM12,"[5, 6, 6, 8]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
295,1T6HzuZMCz,"[3, 3, 5, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
296,1TJSnL3ywS,"[3, 6, 3, 3, 5]",Withdrawn,3.5500357,3.179535150527954,3.989905297756195,4.43456438779831,4.723058414459229
297,1TXDtnDIsV,"[5, 6, 3]",Reject,3.5469468,2.9626664519309998,4.405492663383484,4.908941328525544,5.460704874992371
298,1ThYY28HXg,"[8, 8, 3, 6]",Accept (Poster),3.8912344,2.8236597776412964,5.095962762832642,5.983442521095276,6.495094609260558
299,1UMxtR9Eb9,"[6, 3, 6, 8, 6]",Reject,4.726444,4.207292437553406,5.431680679321289,6.014197671413422,6.32916978597641
300,1Uem0nAWK0,"[3, 3, 5, 6]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
301,1V28zvLJMg,"[8, 5, 6, 5]",Reject,4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
302,1VwWi6zbxs,"[5, 6, 5, 8]",Accept (Poster),4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
303,1W6oINj8ne,"[1, 5, 3, 3]",Reject,2.5237575,2.073573648929596,3.0573043823242188,3.572347986698151,3.902028274536132
304,1X1R7P6yzt,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
305,1X85iw7tqY,"[5, 6, 3, 6]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
306,1Xg4JPPxJ0,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
307,1XxNbecjXe,"[5, 6, 6, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
308,1XzTxtezgj,"[3, 5, 6, 3, 5]",Reject,3.8683865,3.4796080589294434,4.345699667930603,4.767365407943726,5.094670987129211
309,1Y5hMMuCFU,"[6, 6, 5, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
310,1YTF7Try7H,"[8, 5, 3]",Reject,3.162609,2.1408443450927734,4.33808970451355,5.228672361373901,5.753475105762481
311,1YXkDXIqVw,"[3, 5, 5, 3]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
312,1YYp1rPRlm,"[6, 6, 6, 5]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
313,1YZw3RK2kg,"[3, 5, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
314,1YlfHUVq7q,"[5, 8, 5, 5]",Reject,4.600383,3.987775981426239,5.3528783321380615,5.963261282444,6.3199099659919735
315,1Z3C49JQVf,"[5, 6, 8, 5]",Accept (Poster),4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
316,1Z6PSw7OL8,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
317,1ZAqAmK6BM,"[6, 5, 5, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
318,1aF2D2CPHi,"[8, 6, 10, 8]",Accept (Oral),5.269473,3.9966206550598145,6.866854667663574,7.6729034066200255,8.125896644592284
319,1auB9yeB9a,"[6, 5, 6]",Reject,4.9181466,4.557041525840759,5.547185778617859,5.962268447875977,6.252554416656494
320,1c73HCZpbo,"[5, 5, 3, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
321,1cM0yQe3pO,"[6, 3, 6, 5]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
322,1ctV3yry3B,"[3, 3, 5, 3, 1]",Reject,2.6700811,2.3007044196128845,3.077995538711548,3.539693444967271,3.871770733594894
323,1d8Egv45of,"[5, 5, 6, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
324,1dDxMPJy4i,"[3, 5, 3, 1]",Reject,2.4969444,2.0705944895744324,3.036025643348694,3.5864502131938933,3.863231462240219
325,1dUdNzLJRF,"[6, 5, 6, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
326,1dkL3MVBfV,"[6, 5, 3, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
327,1dkVCX4jlH,"[5, 6, 6]",Reject,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
328,1durmugh3I,"[8, 6, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
329,1e5fX6X44w,"[6, 6, 6]",Withdrawn,5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
330,1eI236MqEA,"[6, 3, 6, 3]",Withdrawn,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
331,1eMbYu0841,"[3, 3, 5]",Reject,3.1138363,2.686125874519348,3.672794222831726,4.20170761346817,4.526860928535461
332,1eQT9OzfNQ,"[8, 8, 6, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
333,1ebgtm7P10,"[3, 3, 6, 5]",Withdrawn,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
334,1epaSm9QRs,"[3, 3, 3, 8]",Reject,2.908685,2.182676672935486,3.7778136134147644,4.571485233306885,4.922464096546173
335,1fC4ytCAgb,"[3, 5, 5, 5, 3]",Withdrawn,3.8142796,3.5094792246818542,4.200328469276428,4.584016311168671,4.890898239612579
336,1fwZJzGdKj,"[3, 6, 8, 5]",Reject,3.807788,2.976205050945282,4.847975373268127,5.51959331035614,5.955540764331817
337,1g4s7ME93g,"[6, 3, 5, 5, 6]",Reject,4.5386887,4.2045851945877075,4.948230624198914,5.3621529817581175,5.620025610923767
338,1gqR7yEqnP,"[1, 3, 3, 3, 1]",Withdrawn,2.0482342,1.7374384105205536,2.364103853702545,2.7955671727657316,3.011110544204712
339,1hQKHHUsMx,"[5, 8, 8, 6]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
340,1hT2fsHbK9,"[6, 5, 5, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
341,1i6lkavJ94,"[6, 6, 5, 8]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
342,1iuaxjssVp,"[8, 5, 8, 8]",Accept (Spotlight),5.2695775,4.238970994949341,6.570554733276367,7.216303968429566,7.5389171719551085
343,1jcnvghayD,"[8, 8, 8, 5]",Accept (Spotlight),5.2695775,4.238970994949341,6.570554733276367,7.216303968429566,7.5389171719551085
344,1kFDrYCuSu,"[6, 8, 6]",Accept (Poster),5.0006194,4.299403548240662,6.106971025466919,6.735964620113373,7.100876700878143
345,1kMTJnqmyl,"[8, 3, 5, 5]",Reject,3.9040842,3.136041045188904,4.8140212297439575,5.604792296886444,6.036530375480652
346,1lB5ErmIY0,"[5, 6, 6, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
347,1lFZusYFHq,"[5, 6, 8, 6, 6]",Reject,5.5955744,5.247514367103577,6.093318700790405,6.507935750484466,6.79234516620636
348,1mMjZvEhwH,"[3, 3, 3, 3, 6, 3]",Withdrawn,3.2315822,2.9235986471176147,3.5783318281173706,3.936282163858414,4.22517739534378
349,1mXufFuv95,"[8, 8, 6, 5, 8]",Accept (Poster),5.731343,5.080911040306091,6.622802495956421,7.138207292556763,7.457043302059174
350,1nHQRsb3Ze,"[5, 5, 5]",Reject,4.5067363,4.285528063774109,4.988139390945435,5.326683223247528,5.563210189342499
351,1o3fKLQPRA,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
352,1oIXRWK2WO,"[3, 3, 5, 6]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
353,1olDGAXncb,"[3, 3, 3]",Withdrawn,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
354,1ou5noWgHM,"[6, 5, 5, 6, 5]",Reject,5.1706576,4.950945258140564,5.4453864097595215,5.689313292503357,5.882930040359496
355,1p6xFLBU4J,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
356,1pXzC30ry5,"[8, 6, 8, 8]",Accept (Oral),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
357,1qGkuxI9UX,"[6, 8, 5, 6]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
358,1qP3lsatCR,"[6, 8, 6, 8, 8]",Accept (Spotlight),6.4070754,6.039997220039368,7.019519209861755,7.412322151660919,7.689866340160369
359,1qbZekXGrp,"[6, 8, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
360,1qgZXeMTTU,"[3, 6, 8, 10, 6]",Accept (Poster),4.3272843,3.3262078762054443,5.447766065597534,6.305795526504517,6.739806652069092
361,1qq1QJKM5q,"[3, 8, 6]",Accept (Poster),3.2088664,2.0824259519577026,4.474679350852966,5.471653151512146,5.900472486019134
362,1rg56KzwsS,"[5, 5, 6, 3]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
363,1t1YSuBv3T,"[5, 6, 3]",Reject,3.5469468,2.9626664519309998,4.405492663383484,4.908941328525544,5.460704874992371
364,1tBvzOYTLF,"[5, 6, 8, 5]",Accept (Poster),4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
365,1tZLONFMjm,"[5, 3, 5, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
366,1uLW9eYNJB,"[6, 6, 6, 8]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
367,1upXwlEW8y,"[8, 8, 3, 5]",Reject,3.869796,2.8584353923797607,5.036248683929443,5.989686012268066,6.565703284740447
